,menu_id,price,restaurant_id,name,ranking,created_at,updated_at,image_url
14029,14162,4500,1679,얼그레이티,,,,
14100,14233,2300,1681,크림와플,,,,
14101,14234,2900,1681,애플 시나몬 와플,,,,
14102,14235,4500,1681,딸기 누텔라 와플,,,,
14103,14236,5000,1681,초코범벅 젤라또 와플,,,,
14104,14237,3800,1681,바나나 와플,,,,
14105,14238,5300,1681,오레오 누텔라 젤라또 와플,,,,
14273,14406,13900,1649,생딸기 빙수,,,,
14274,14407,12000,1649,망고 빙수,,,,
14275,14408,13900,1649,딸기요거트 빙수,,,,
14276,14409,13900,1649,메론 빙수,,,,
14277,14410,13900,1649,수박 빙수,,,,
14278,14411,11000,1649,인절미 팥빙수,,,,
14279,14412,12000,1649,오레오 초코빙수,,,,
14280,14413,11000,1649,디아블로 초코빙수,,,,
14281,14414,6500,1649,생딸기 우유,,,,
14282,14415,6000,1649,초코당,,,,
14283,14416,6900,1649,수박 주스,,,,
14284,14417,6500,1649,바나나 주스,,,,
14285,14418,3800,1649,아메리카노,,,,
14286,14419,4500,1649,복숭아 아이스티,,,,
14287,14420,4500,1649,슈퍼프레쉬티,,,,
14816,14949,8200,1783,금귤 타르트,,,,
14817,14950,8300,1783,베리 프레지에,,,,
14818,14951,5800,1783,봄 쑥 쉬폰산도,,,,
14819,14952,6200,1783,초코 딸기 쉬폰 산도,,,,
14820,14953,3200,1783,카스테라 휘낭시에,,,,
14821,14954,3100,1783,꿀고구마 휘낭시에,,,,
14822,14955,2900,1783,올리브 후추 휘낭시에,,,,
14823,14956,2900,1783,모카 휘낭시에,,,,
14824,14957,2900,1783,초코 라즈베리 마들렌,,,,
14825,14958,2800,1783,호지 마들렌,,,,
14866,15014,3300,1789,츄러스 휘낭시에,,,,
14867,15015,3500,1789,더블 바닐라 마들렌,,,,
14868,15016,4500,1789,블루베리 스콘,,,,
14869,15017,3300,1789,누네띠네 휘낭시에,,,,
14870,15018,3300,1789,카라멜 휘낭시에,,,,
14871,15019,3000,1789,클래식 휘낭시에,,,,
14872,15020,2800,1789,흑임자마들렌,,,,
14873,15021,2800,1789,레몬마들렌,,,,
14874,15022,2800,1789,밀키 마들렌,,,,
14875,15023,4500,1789,딸기 스콘,,,,
14876,15024,4500,1789,옥수수스콘,,,,
14877,15025,4300,1789,오레오스콘,,,,
14878,15026,4300,1789,로투스스콘,,,,
15356,15504,3500,1848,아메리카노(HOT),,,,
15357,15505,5000,1848,카페모카,,,,
15358,15506,5000,1848,카푸치노,,,,
15359,15507,5000,1848,녹차프라페,,,,
15360,15508,5000,1848,마끼야또,,,,
16003,16151,2500,1929,레몬 워터 ice/hot,,,,
16004,16152,3500,1929,레몬 블랙티 ice/hot,,,,
16005,16153,3500,1929,레몬 우롱티 ice/hot,,,,
16006,16154,4500,1929,오렌지 우롱티 ice/hot,,,,
16007,16155,4500,1929,오렌지 화이트펄 딸기 우롱티 ice/hot,,,,
16008,16156,3800,1929,오리지널 밀크티 ice/hot,,,,
16009,16157,4500,1929,단팥 밀크티 ice/hot,,,,
16010,16158,4500,1929,흑당 밀크티(펄 있음) ice/hot,,,,
16011,16159,4500,1929,블랙 밀크티(펄 있음) ice/hot,,,,
16012,16160,4500,1929,쟈스민 밀크티(펄있음) ice/hot,,,,
16013,16161,2500,1929,아메리카노 ice/hot,,,,
16014,16162,3700,1929,카페라떼 ice/hot,,,,
16015,16163,3500,1929,래몬 아메리카노 ice/hot,,,,
16016,16164,4200,1929,아이스크림 라떼 ice,,,,
16017,16165,4800,1929,흑당 버블 라떼 ice/hot,,,,
16018,16166,4800,1929,양즈깐루 스무디 ice,,,,
16019,16167,4800,1929,녹차 스무디 ice,,,,
16020,16168,4800,1929,망고 스무디 ice,,,,
16021,16169,4000,1929,망고 쉐이크 ice,,,,
16022,16170,4000,1929,딸기 쉐이크 ice,,,,
16023,16171,3500,1929,딸기 에이드 ice,,,,
16024,16172,3500,1929,레몬 에이드 ice,,,,
16025,16173,3500,1929,수박 에이드 ice,,,,
16026,16174,3500,1929,자몽 에이드 ice,,,,
16027,16175,5500,1929,파인애플 요구르트 에이드 ice,,,,
16028,16176,4500,1929,오렌지 요구르트 ice,,,,
16029,16177,5500,1929,자몽 요구르트 ice,,,,
16030,16178,5500,1929,딸기 화이트펄 요구르트 ice,,,,
16031,16179,5500,1929,패션후르츠 요구르트 우롱티 ice,,,,
16032,16180,6300,1930,가나슈타르트,,,,
16033,16181,6000,1930,에그타르트,,,,
16034,16182,9000,1930,빈티지 체다치즈 크로플,,,,
16035,16183,7500,1930,메이플시럽 크로플,,,,
16036,16184,5400,1930,카페라떼,,,,
16086,16234,6000,1939,솔트크림라떼,,,,
16087,16235,6000,1939,잠봉뵈르 샌드위치,,,,
16088,16236,4500,1939,고구마라떼,,,,
16089,16237,4500,1939,에그 샌드위치,,,,
16090,16238,4500,1939,카야햄치즈 샌드위치,,,,
16091,16239,2500,1939,초코 마들렌,,,,
16092,16240,2000,1939,버터 휘낭시에,,,,
16093,16241,3500,1939,플레인 스콘,,,,
16094,16242,3500,1939,소금빵,,,,
16095,16243,2500,1939,아메리카노,,,,
17568,17716,3800,2135,아메리카노,,,,
17569,17717,4500,2135,카페라떼,,,,
17570,17718,5000,2135,초코우유,,,,
17571,17719,2500,2135,초코칩쿠키,,,,
17572,17720,5000,2135,티라미수,,,,
19147,19301,2900,2347,바닐라라떼,,,,
19148,19302,3500,2347,허니자몽블랙에이드,,,,
19149,19303,3500,2347,허니레몬블랙에이드,,,,
19150,19304,3500,2347,허니자몽블랙티,,,,
19151,19305,3500,2347,흑당밀크티,,,,
19152,19306,2900,2347,아샷추,,,,
19153,19307,2900,2347,흑당라떼,,,,
19154,19308,3500,2347,녹차초코라떼,,,,
19155,19309,2900,2347,녹차라떼,,,,
19156,19310,3500,2347,그샷추,,,,
19157,19311,2000,2347,HOT_아메리카노,,,,
19158,19312,2000,2347,ICED_아메리카노,,,,
19159,19313,2500,2347,HOT_아메리카노(설탕),,,,
19160,19314,2500,2347,ICED_아메리카노(설탕),,,,
19161,19315,2500,2347,HOT_아메리카노(헤이즐넛),,,,
19196,19350,6500,2357,햄치즈샌드위치,,,,
19197,19351,7500,2357,에그샌드위치,,,,
19198,19352,7500,2357,핫치킨샌드위치,,,,
19199,19353,7500,2357,크래미샌드위치,,,,
19200,19354,6900,2357,로스트치킨샌드위치,,,,
19201,19355,7900,2357,케이준치킨샌드위치,,,,
19202,19356,8500,2357,베이컨올리브샌드위치,,,,
19203,19357,8500,2357,호밀연어샌드위치,,,,
19204,19358,8500,2357,로스트치킨샐러드,,,,
19205,19359,9500,2357,케이준치킨샐러드,,,,
19206,19360,9500,2357,에그베이컨샐러드,,,,
19207,19361,10900,2357,연어샐러드,,,,
19208,19362,8500,2357,구운가지버섯샐러드,,,,
19209,19363,10900,2357,리코타치즈샐러드,,,,
19210,19364,8900,2357,시그니처파스타샐러드,,,,
19644,19798,4500,2383,초코퍼지프라푸치노,,,,
19645,19799,4500,2383,오레오바닐라,,,,
19646,19800,3500,2383,미숫가루,,,,
19647,19801,4000,2383,오미자차,,,,
19648,19802,3500,2383,투샷 그란데 사이즈 카페라떼,,,,
19649,19803,2500,2383,아메리카노,,,,
19650,19804,4500,2383,블루베리요거트,,,,
19651,19805,4500,2383,죠리퐁바닐라,,,,
19802,19956,4400,2401,레몬아메리카노(ICE),,,,
19803,19957,1000,2401,"스타시티,트리마제,갤러리아포레",,,,
19804,19958,1000,2401,"생각공장,SK V1",,,,
19805,19959,2000,2401,서울숲아크로포레스트,,,,
19806,19960,5000,2401,1L보틀 아메리카노(ICE),,,,
19807,19961,6400,2401,1L보틀 디카페인 아메리카노(ICE),,,,
19808,19962,6500,2401,1L보틀 카페라떼(ICE),,,,
19809,19963,7900,2401,1L보틀 디카페인 카페라떼(ICE),,,,
19810,19964,6900,2401,1L보틀 바닐라라떼(ICE),,,,
19811,19965,3500,2401,자이언트 아메리카노(1리터)(ICE),,,,
19812,19966,5000,2401,자이언트 카페라떼(1리터)(ICE),,,,
19813,19967,5400,2401,자이언트 바닐라라떼(1리터)(ICE),,,,
19814,19968,6300,2401,자이언트 돌체라떼(1리터)(ICE),,,,
19815,19969,4500,2401,자이언트 믹스커피(1리터)(ICE),,,,
19816,19970,4400,2401,연남라떼(ICE),,,,
19817,19971,4400,2401,동교라떼(ICE),,,,
19818,19972,4400,2401,신촌라떼(ICE),,,,
19819,19973,3500,2401,애플시나몬와플,,,,
19820,19974,4000,2401,땅콩죠리퐁와플,,,,
19821,19975,3400,2401,소금빵,,,,
19822,19976,3800,2401,크림소금빵,,,,
19823,19977,2800,2401,아이스슈,,,,
19824,19978,2000,2401,아메리카노(HOT),,,,
19825,19979,2500,2401,아메리카노(ICE),,,,
19826,19980,3200,2401,카페라떼,,,,
19827,19981,3900,2401,바닐라라떼,,,,
19828,19982,3000,2401,플랫화이트,,,,
19829,19983,2700,2401,디카페인 아메리카노(HOT),,,,
19830,19984,3200,2401,디카페인 아메리카노(ICE),,,,
19831,19985,5100,2401,디카페인 레몬아메리카노(ICE),,,,
19832,19986,3700,2401,디카페인 플랫화이트,,,,
19833,19987,3900,2401,디카페인 카페라떼,,,,
19834,19988,3900,2401,콜드브루(ICE),,,,
19835,19989,4300,2401,콜드브루라떼(ICE),,,,
19836,19990,4800,2401,바닐라크림콜드브루라떼(ICE),,,,
19837,19991,4800,2401,돌체콜드브루라떼(ICE),,,,
19838,19992,4200,2401,디카페인 콜드브루(ICE),,,,
19839,19993,4000,2401,딸기라떼(ICE),,,,
19840,19994,4000,2401,오곡라떼,,,,
19841,19995,4300,2401,리얼초코라떼,,,,
19842,19996,4300,2401,민트쿠키라떼,,,,
19843,19997,4000,2401,고구마라떼,,,,
19844,19998,4400,2401,플레인요거스무디(ICE),,,,
19845,19999,4400,2401,딸기요거스무디(ICE),,,,
19846,20000,4400,2401,블루베리요거스무디(ICE),,,,
19847,20001,4400,2401,복숭아요거스무디(ICE),,,,
19848,20002,4800,2401,딸기피치요거스무디(ICE),,,,
19849,20003,4400,2401,리얼초코프라페(ICE),,,,
19850,20004,4500,2401,자바칩프라페(ICE),,,,
19851,20005,4800,2401,딸기스노우프라페(ICE),,,,
19852,20006,4800,2401,딸기크림쿠키프라페(ICE),,,,
19853,20007,4500,2401,쿠키프라페(ICE),,,,
19854,20008,3500,2401,복숭아아이스티(ICE),,,,
19855,20009,4200,2401,피치얼그레이티,,,,
19856,20010,4200,2401,허니자몽블랙티,,,,
19857,20011,4000,2401,유자레몬티,,,,
19858,20012,4000,2401,자몽티,,,,
19859,20013,3500,2401,체리콕(ICE),,,,
19860,20014,4100,2401,레몬에이드(ICE),,,,
19861,20015,4100,2401,블루레몬에이드(ICE),,,,
19862,20016,4100,2401,자몽에이드(ICE),,,,
19863,20017,4100,2401,레몬딸기에이드(ICE),,,,
19943,20097,1500,2405,아메리카노(L 사이즈)TakeOut,,,,
19944,20098,4000,2405,리얼 딸기라떼,,,,
19945,20099,4000,2405,말차 딸기프라페,,,,
19946,20100,3500,2405,수제달고나라떼,,,,
19947,20101,4000,2405,통팥바닐라프라페,,,,
19948,20102,4000,2405,복숭아요거트프라페,,,,
19949,20103,4000,2405,흑당바닐라프라페,,,,
19950,20104,4000,2405,라임 에이드,,,,
20019,20173,1500,2422,아메이카노 H,,,,
20020,20174,2500,2422,헤이즐넛,,,,
20021,20175,2900,2422,카페라떼,,,,
20022,20176,2900,2422,카푸치노,,,,
20477,20649,20000,2505,2021.9월기준,,,,
20478,20650,20000,2505,먹태구이,,,,
20479,20651,15000,2505,해산물떡복이,,,,
20519,20691,27000,2512,무늬오징어사시미,,,,
20520,20692,13000,2512,다랑어타다끼,,,,
20521,20693,17000,2512,청어사시미,,,,
20522,20694,18000,2512,사시미4종,,,,
20523,20695,25000,2512,갑오징어사시미,,,,
20524,20696,40000,2512,우니+단새우,,,,
20525,20697,20000,2512,광어사시미,,,,
20526,20698,20000,2512,잿방어사시미,,,,
20527,20699,20000,2512,아마에비(단새우),,,,
20528,20700,7000,2512,삼배채굴 1개,,,,
20529,20701,7000,2512,슈토아에,,,,
20530,20702,20000,2512,대맛조개스미소,,,,
20546,20718,65000,2515,모둠사시미,,,,
20547,20719,21000,2515,참치타다키,,,,
20548,20720,38000,2515,모둠 고노와다,,,,
20549,20721,22000,2515,문어와사비 사라다,,,,
20550,20722,27000,2515,왕새우 덴뿌라,,,,
20551,20723,18000,2515,키조개 와사비 그라탕,,,,
20552,20724,28000,2515,나가사키 짬뽕탕,,,,
20553,20725,28000,2515,모둠꼬치,,,,
20554,20726,28000,2515,유즈풍 메로구이,,,,
20614,20786,17900,2526,육회바른연어,,,,
20615,20787,12900,2526,육회 한 접시,,,,
20616,20788,13900,2526,육회초밥 12P,,,,
20617,20789,6900,2526,육회덮밥,,,,
20678,20850,13000,2536,계란말이,,,,
20679,20851,10000,2536,치킨,,,,
20680,20852,8000,2536,연어알쌈,,,,
20681,20853,10000,2536,석화,,,,
20682,20854,8000,2536,과일,,,,
20759,20931,27000,2547,모둠전,,,,
20760,20932,17000,2547,혼술모둠전,,,,
20761,20933,22000,2547,한우 육전,,,,
20762,20934,17000,2547,부추전,,,,
20763,20935,19000,2547,두부김치,,,,
20764,20936,17000,2547,계란말이 스팸구이,,,,
20765,20937,17000,2547,명란 버터구이,,,,
20766,20938,17000,2547,튀김 바구니,,,,
20767,20939,17000,2547,국물 떡볶이,,,,
20768,20940,17000,2547,순두부 수제비,,,,
20769,20941,22000,2547,쇠고기(한우)고추장찌개,,,,
20770,20942,19000,2547,"김치찌개(참치,돼지고기)",,,,
20771,20943,19000,2547,오뎅탕,,,,
20772,20944,7000,2547,쥐포,,,,
20773,20945,7000,2547,감자튀김,,,,
20774,20946,17000,2547,먹태,,,,
20775,20947,2000,2547,사이다(캔355m),,,,
20776,20948,2000,2547,콜라(캔355m),,,,
20855,21034,14000,2562,옛날후라이드치킨,,,,
20856,21035,12000,2562,꼬치어묵탕,,,,
20857,21036,22000,2562,닭볶음탕,,,,
20858,21037,20000,2562,우삼겹전골,,,,
20859,21038,18000,2562,한돈삼겹살구이,,,,
20860,21039,18000,2562,골뱅이쫄면,,,,
20861,21040,10000,2562,국물떡볶이와 튀김,,,,
20862,21041,12000,2562,오돌뼈,,,,
20878,21057,29000,2566,치킨과일,,,,
20879,21058,20000,2566,양념치킨,,,,
20880,21059,19000,2566,후라이드치킨,,,,
20881,21060,19000,2566,골뱅이무침,,,,
20882,21061,19000,2566,돈까스샐러드,,,,
20883,21062,15000,2566,모듬튀김,,,,
20884,21063,19000,2566,매콤새콤유린기,,,,
20885,21064,17000,2566,두부짜글이,,,,
22552,22731,9000,2773,쥬만지떡볶이,,,,
22553,22732,9000,2773,트러플감자튀김,,,,
22554,22733,10000,2773,츄러스,,,,
22555,22734,19000,2773,쥬만지파스타,,,,
22556,22735,13000,2773,청어알 두부,,,,
22557,22736,13000,2773,참치김밥,,,,
22587,22766,36000,2777,사시미 플레이트 (1-2인 기준),,,,
22588,22767,66000,2777,사시미 플레이트 (3-4인 기준),,,,
22589,22768,24000,2777,사바보우즈시(한정판매),,,,
22590,22769,23000,2777,후토마끼,,,,
22591,22770,22000,2777,바지락술찜,,,,
22592,22771,28000,2777,육회,,,,
22593,22772,16000,2777,치즈카츠,,,,
22594,22773,22000,2777,모둠튀김,,,,
22595,22774,15000,2777,스시8p,,,,
22596,22775,38000,2777,연어+육회,,,,
22597,22776,18000,2777,이소베마끼,,,,
22598,22777,25000,2777,우삼겹나베,,,,
22599,22778,16000,2777,나메로,,,,
22600,22779,15000,2777,흑임자가라아게,,,,
22601,22780,12000,2777,곶감치즈말이,,,,
22602,22781,40000,2778,갈치+고등어회,,,,
22603,22782,35000,2778,고등어회,,,,
22604,22783,42000,2778,사장님 마음대로(,,,,
22605,22784,35000,2778,꼬막+석화(겨울한정),,,,
22606,22785,25000,2778,돌멍게,,,,
22607,22786,20000,2778,굴전,,,,
22608,22787,35000,2778,모둠물회,,,,
22609,22788,20000,2778,한치 또는 자리돔물회,,,,
22610,22789,18000,2778,자리돔구이(여름한정),,,,
22611,22790,28000,2778,우럭통구이(조리시간30분),,,,
22612,22791,20000,2778,백합탕,,,,
22613,22792,13000,2778,스팸계란전,,,,
22614,22793,25000,2778,한우육회,,,,
22615,22794,30000,2778,왕갈치구이(조리시간30분》,,,,
22616,22795,20000,2778,낙지탕탕이,,,,
22617,22796,28000,2779,살치살 스테이크,,,,
22618,22797,19000,2779,브랏부어스트 화이트 라구,,,,
22619,22798,15000,2779,가지 프로슈토 슈니첼,,,,
22620,22799,12000,2779,대구살 감자 스프레드,,,,
22621,22800,13000,2779,리코타 치즈와 제철 과일,,,,
22622,22801,9000,2779,케이준 프라이즈,,,,
22623,22802,17000,2779,새우 리코타 아라비아따,,,,
22624,22803,22000,2779,코코넛 치킨 볶음면,,,,
22625,22804,14000,2779,해산물 피코살사,,,,
22927,23106,14000,2806,샐러드,,,,
22928,23107,1400,2806,별미,,,,
22929,23108,17000,2806,나베,,,,
22930,23109,14000,2806,구이,,,,
22931,23110,1500,2806,튀김,,,,
22932,23111,7000,2806,식사&사이드,,,,
23843,24028,6900,2910,세계맥주4캔,,,,
23844,24029,7900,2910,세계맥주 4캔,,,,
23845,24030,8900,2910,세계맥주 4 캔,,,,
23846,24031,7000,2910,아잉거 브로바이스,,,,
23847,24032,33000,2909,닭도리탕,,,,
23848,24033,33000,2909,닭볶음,,,,
23849,24034,20000,2909,냄비닭발,,,,
23850,24035,16000,2909,닭발,,,,
23851,24036,16000,2909,똥집,,,,
23852,24037,16000,2909,두부김치,,,,
23853,24038,16000,2909,오돌뼈,,,,
23854,24039,16000,2909,돼지껍데기,,,,
23855,24040,18000,2909,돼지두루치기1인분,,,,
23856,24041,30000,2909,돼지두루치기 2인분,,,,
23937,24122,20000,2925,무애 만둣국,,,,
23938,24123,19000,2925,아발로니버터구이,,,,
23939,24124,15000,2925,포테이토사라다,,,,
23940,24125,17000,2925,가지요리,,,,
23941,24126,20000,2925,나폴리탄 스파게티니,,,,
23942,24127,24000,2925,마파두부(예약메뉴),,,,
24003,24188,25000,2932,닭매운탕,,,,
24004,24189,23000,2932,자양닭수육,,,,
24005,24190,17000,2932,간장돼지불고기,,,,
24006,24191,21000,2932,동해안오징어통찜(2마리),,,,
24007,24192,16000,2932,매운꼬치어묵탕,,,,
24008,24193,15000,2932,편육,,,,
24009,24194,14000,2932,순대볶음,,,,
24010,24195,13000,2932,감자전,,,,
24016,24201,14000,2934,무뼈양념닭발,,,,
24017,24202,18000,2934,무뼈국물닭발,,,,
24018,24203,17000,2934,국물뼈닭발,,,,
24019,24204,18000,2934,콘치즈불닭,,,,
24020,24205,17000,2934,주민즉석떡볶이,,,,
24021,24206,17000,2934,김치돼지구이,,,,
24022,24207,17000,2934,김치찌개(고기.스팸.참치),,,,
24023,24208,17000,2934,고기김치찜,,,,
24024,24209,16000,2934,고기짜파그라탕,,,,
24025,24210,16000,2934,해물짜파그라탕,,,,
24026,24211,15000,2934,먹태,,,,
24027,24212,15000,2934,오돌뼈+주먹밥,,,,
24028,24213,12000,2934,오돌뼈볶음,,,,
24029,24214,14000,2934,촉촉왕노가리,,,,
24030,24215,14000,2934,치즈계란말이,,,,
24053,24238,45000,2940,레드와인,,,,
24054,24239,49000,2940,화이트와인,,,,
24055,24240,49000,2940,스파클링와인,,,,
24056,24241,8000,2940,수입맥주,,,,
24057,24242,10000,2940,하겐다즈 크로플,,,,
24058,24243,18000,2940,멜론&하몽,,,,
24059,24244,20000,2940,소세지&칩스,,,,
24060,24245,24000,2940,치즈플레터,,,,
24061,24246,30000,2940,토마토 카프레제,,,,
24072,24257,45000,2944,쭈꾸미모듬보쌈,,,,
24073,24258,35000,2944,쭈꾸미보쌈,,,,
24074,24259,35000,2944,홍어삼합 중,,,,
24075,24260,17000,2944,굴전,,,,
24076,24261,15000,2944,해물파전,,,,
24077,24262,15000,2944,오징어숙회,,,,
24078,24263,15000,2944,벌교꼬막,,,,
24079,24264,15000,2944,먹태,,,,
24080,24265,16000,2945,아스파라거스,,,,
24081,24266,21000,2945,도미 타르타르,,,,
24082,24267,20000,2945,폴렌타 뇨끼,,,,
24083,24268,21000,2945,초리조파스타,,,,
24084,24269,9000,2945,바노피 타르트,,,,
24085,24270,22000,2945,씨푸드 페스츄리,,,,
24086,24271,31000,2945,덕 브레스트,,,,
24087,24272,15000,2945,파인애플 브리틀,,,,
24088,24273,23000,2946,차돌박이 빼쉐,,,,
24089,24274,17000,2946,트러플 감바스,,,,
24090,24275,21000,2946,토닭토닭 치킨 토마토스튜,,,,
24091,24276,15000,2946,리코타치즈 샐러드,,,,
24092,24277,15000,2946,차돌 샐러드,,,,
24093,24278,16000,2946,치킨 퀘사디야,,,,
24094,24279,17000,2946,뉴욕 버팔로윙,,,,
24095,24280,17000,2946,페퍼로니 피자,,,,
24096,24281,17000,2946,고르곤졸라 피자,,,,
24097,24282,17000,2946,양송이 트러플 피자,,,,
24098,24283,17000,2946,샐러드 피자,,,,
24099,24284,15000,2946,명란 로제 파스타,,,,
24100,24285,15000,2946,까르보나라 파스타,,,,
24101,24286,15000,2946,국물 가득 봉골레 파스타,,,,
24102,24287,15000,2946,팟타이 파스타,,,,
24113,24298,12000,2952,돈가스,,,,
24114,24299,40000,2952,과메기(계절메뉴),,,,
24115,24300,44000,2952,광어회*매운탕,,,,
24116,24301,25000,2952,오징어볶음,,,,
24117,24302,18000,2952,제육두부김치,,,,
24118,24303,20000,2952,도미머리조림,,,,
24119,24304,10000,2952,스팸후라이,,,,
24120,24305,40000,2952,조개탕(계절메뉴),,,,
24121,24306,15000,2952,소*야볶음,,,,
24122,24307,15000,2952,고등어구이,,,,
24123,24308,18000,2952,새우튀김,,,,
24124,24309,10000,2952,대구탕 1인분,,,,
24125,24310,25000,2952,산낙지 3마리,,,,
24190,24375,15000,2967,먹태,,,,
24191,24376,4000,2967,통통노가리,,,,
24192,24377,12000,2967,아빠통닭,,,,
24193,24378,11000,2967,마약핫도그,,,,
24287,24472,44000,2777,사시미 플레이트,,,,
24288,24473,12000,2777,베이컨감자사라다,,,,
24310,24495,19000,3007,할라페뇨 파스타,,,,
24311,24496,19000,3007,토마토 팍시,,,,
24312,24497,16000,3007,부라타치즈황도,,,,
24313,24498,14000,3007,허니감자튀김과 아이스크림,,,,
24314,24499,16000,3007,체리페퍼&모짜렐라,,,,
24315,24500,6000,3007,사이드메뉴: 짜릿한 짜파게티,,,,
24316,24501,35000,3007,와인,,,,
24317,24502,10000,3007,Glass Wine,,,,
24318,24503,14000,3007,핸드릭스 진토닉,,,,
24319,24504,13000,3007,잭다니엘애플 하이볼,,,,
24320,24505,8000,3007,맥주,,,,
24375,24560,6900,3016,노가리(7마리),,,,
24376,24561,14900,3016,후라이드치킨,,,,
24377,24562,13900,3016,바팔로윙&감자,,,,
24378,24563,12900,3016,새우튀김,,,,
24379,24564,11900,3016,굴튀김,,,,
24380,24565,11900,3016,5종 고로케,,,,
24601,24786,7000,3076,도토리묵사발,,,,
24602,24787,5000,3076,쥐포구이,,,,
24603,24788,5000,3076,연유토마토,,,,
24604,24789,4000,3076,얼큰해장라면,,,,
24605,24790,5000,3076,번데기탕,,,,
24686,24885,18000,3096,나가사끼짬뽕탕,,,,
24687,24886,18000,3096,해물누룽지탕,,,,
24688,24887,18000,3096,부대찌개,,,,
24689,24888,17000,3096,돼지고기 김치찌개,,,,
24690,24889,17000,3096,숙주국물닭발(무뼈),,,,
24691,24890,18000,3096,돼지숙주볶음,,,,
24692,24891,16000,3096,국물 떡볶이,,,,
24693,24892,15000,3096,계란말이,,,,
24694,24893,14000,3096,제육볶음,,,,
24695,24894,15000,3096,가라아게 탕수육,,,,
24696,24895,13000,3096,똥집튀김,,,,
24697,24896,10000,3096,닭껍질 튀김,,,,
24698,24897,15000,3096,먹태구이 + 땅콩,,,,
24699,24898,8000,3096,파인샤베트,,,,
24716,24915,18900,3101,치즈플레터,,,,
24717,24916,14900,3101,퀘사디아,,,,
24718,24917,10900,3101,마약옥수수,,,,
24719,24918,8000,3101,감자튀김,,,,
24720,24919,7000,3101,칵테일,,,,
24721,24920,5000,3101,위스키샷,,,,
24722,24921,5000,3101,세계맥주,,,,
24723,24922,35000,3101,와인,,,,
24724,24923,14900,3101,먹태구이,,,,
24725,24924,15900,3101,소세지구이,,,,
24750,24949,14900,3110,고르곤졸라피자,,,,
24751,24950,14900,3110,페파로니피자,,,,
24752,24951,14900,3110,베이컨체다치즈피자,,,,
24753,24952,15900,3110,철판모듬소세지,,,,
24754,24953,14900,3110,후라이드 윙&봉,,,,
24755,24954,8900,3110,감자튀김,,,,
24756,24955,8900,3110,치즈볼&스틱,,,,
24757,24956,14900,3110,순살치킨,,,,
24758,24957,14900,3110,대패삼겹두부김치,,,,
24759,24958,5900,3110,찍먹 치즈나쵸,,,,
24760,24959,15900,3110,감바스알아히요,,,,
24761,24960,11900,3110,에센뽀득소세지,,,,
24762,24961,14900,3110,미니과일4종,,,,
24763,24962,15900,3110,대왕먹태,,,,
24764,24963,9900,3110,파인애플샤베트,,,,
24854,25053,12900,3128,해물치즈떡볶이,,,,
24855,25054,13900,3128,돈가스치즈떡볶이,,,,
24856,25055,12900,3128,오돌뼈+주먹밥,,,,
24857,25056,4900,3128,스팸주먹밥,,,,
24858,25057,11900,3128,돼지김치찌개,,,,
